Time,NOx(GT),CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
2004-11-28 23:00:00,492.0,3.1,1260.0,-200.0,11.4,1030.0,639.0,122.0,1378.0,1355.0,10.5,75.4,0.9566
2004-11-29 00:00:00,412.0,3.0,1203.0,-200.0,10.3,988.0,658.0,113.0,1350.0,1315.0,10.2,78.4,0.9757
2004-11-29 01:00:00,283.0,2.3,1146.0,-200.0,8.0,900.0,718.0,99.0,1280.0,1183.0,9.9,80.5,0.9840000000000001
2004-11-29 02:00:00,280.0,2.3,1130.0,-200.0,8.1,902.0,715.0,86.0,1289.0,1117.0,9.8,81.4,0.9855
2004-11-29 03:00:00,-200.0,1.7,1032.0,-200.0,4.9,757.0,837.0,-200.0,1182.0,1001.0,9.5,81.7,0.9693
2004-11-29 04:00:00,156.0,1.5,993.0,-200.0,4.2,720.0,891.0,66.0,1143.0,925.0,8.9,83.0,0.9487
2004-11-29 05:00:00,166.0,1.3,987.0,-200.0,4.9,759.0,856.0,67.0,1162.0,940.0,8.8,83.7,0.9529
2004-11-29 06:00:00,225.0,1.4,1018.0,-200.0,5.7,800.0,821.0,78.0,1185.0,956.0,8.7,84.2,0.9526
2004-11-29 07:00:00,325.0,2.0,1129.0,-200.0,9.8,971.0,707.0,90.0,1315.0,1064.0,8.7,83.7,0.9454
2004-11-29 08:00:00,760.0,4.2,1440.0,-200.0,20.6,1312.0,537.0,120.0,1657.0,1515.0,9.6,80.8,0.9687
2004-11-29 09:00:00,948.0,5.9,1609.0,-200.0,29.5,1540.0,486.0,139.0,1961.0,1803.0,11.3,75.3,1.0048
2004-11-29 10:00:00,1044.0,6.3,1573.0,-200.0,28.3,1511.0,531.0,172.0,1916.0,1927.0,13.8,68.5,1.0718
2004-11-29 11:00:00,1172.0,6.6,1705.0,-200.0,30.5,1562.0,473.0,232.0,1988.0,2197.0,14.9,64.9,1.0929
2004-11-29 12:00:00,1000.0,5.0,1551.0,-200.0,23.0,1377.0,564.0,168.0,1734.0,2038.0,15.3,63.2,1.0898
2004-11-29 13:00:00,366.0,2.5,1163.0,-200.0,11.1,1016.0,781.0,120.0,1363.0,1339.0,18.6,49.1,1.0425
2004-11-29 14:00:00,346.0,2.6,1186.0,-200.0,12.8,1077.0,797.0,121.0,1404.0,1328.0,18.6,49.3,1.0451
2004-11-29 15:00:00,289.0,1.9,1166.0,-200.0,10.8,1007.0,775.0,117.0,1391.0,1227.0,18.4,49.9,1.0453
2004-11-29 16:00:00,316.0,2.3,1200.0,-200.0,11.4,1027.0,760.0,121.0,1416.0,1199.0,17.9,51.4,1.0488
2004-11-29 17:00:00,238.0,1.9,1134.0,-200.0,8.1,903.0,821.0,107.0,1299.0,1046.0,18.0,51.9,1.0622
2004-11-29 18:00:00,267.0,2.3,1161.0,-200.0,10.0,979.0,758.0,115.0,1375.0,1132.0,16.7,57.3,1.0813
2004-11-29 19:00:00,182.0,1.8,1117.0,-200.0,7.3,871.0,781.0,94.0,1320.0,986.0,17.3,57.0,1.1137
2004-11-29 20:00:00,197.0,1.9,1114.0,-200.0,7.3,872.0,857.0,98.0,1310.0,991.0,16.8,58.7,1.1109
2004-11-29 21:00:00,149.0,1.4,1022.0,-200.0,4.6,744.0,1224.0,87.0,1210.0,847.0,16.5,59.2,1.1021
2004-11-29 22:00:00,124.0,1.2,996.0,-200.0,4.0,710.0,1699.0,78.0,1182.0,783.0,16.3,59.7,1.0941
2004-11-29 23:00:00,105.0,1.0,1002.0,-200.0,3.9,704.0,1472.0,69.0,1202.0,752.0,16.0,61.6,1.1127
2004-11-30 00:00:00,109.0,1.2,1032.0,-200.0,3.6,688.0,1514.0,67.0,1200.0,737.0,15.6,66.6,1.1763
2004-11-30 01:00:00,169.0,1.4,1052.0,-200.0,5.1,766.0,1031.0,81.0,1302.0,796.0,13.8,80.4,1.2621
2004-11-30 02:00:00,124.0,1.2,1014.0,-200.0,4.5,737.0,1509.0,75.0,1288.0,765.0,13.2,84.4,1.2779
2004-11-30 03:00:00,-200.0,0.8,897.0,-200.0,2.0,581.0,1184.0,-200.0,1181.0,636.0,13.6,82.8,1.2845
2004-11-30 04:00:00,50.0,0.6,878.0,-200.0,1.2,518.0,1294.0,42.0,1149.0,539.0,13.8,81.3,1.2767
2004-11-30 05:00:00,47.0,0.6,840.0,-200.0,1.4,534.0,1268.0,38.0,1109.0,483.0,13.6,75.5,1.172
2004-11-30 06:00:00,110.0,0.7,879.0,-200.0,1.9,575.0,1262.0,64.0,1111.0,537.0,11.5,81.4,1.1025
2004-11-30 07:00:00,193.0,1.1,999.0,-200.0,3.6,690.0,1027.0,86.0,1192.0,707.0,11.8,80.7,1.1181
2004-11-30 08:00:00,475.0,2.5,1251.0,-200.0,11.0,1015.0,751.0,127.0,1453.0,1070.0,12.3,78.9,1.1283
2004-11-30 09:00:00,420.0,3.6,1351.0,-200.0,17.5,1226.0,648.0,122.0,1649.0,1248.0,13.0,76.0,1.1317
2004-11-30 10:00:00,439.0,3.6,1312.0,-200.0,15.9,1177.0,711.0,141.0,1588.0,1261.0,13.7,70.9,1.1076
2004-11-30 11:00:00,461.0,3.3,1201.0,-200.0,13.4,1098.0,763.0,139.0,1500.0,1209.0,14.0,70.9,1.1244
2004-11-30 12:00:00,238.0,2.0,1120.0,-200.0,8.8,932.0,897.0,105.0,1301.0,1039.0,14.6,65.9,1.088
2004-11-30 13:00:00,232.0,1.9,1071.0,-200.0,9.4,955.0,940.0,103.0,1311.0,977.0,14.9,59.9,1.0063
2004-11-30 14:00:00,241.0,2.2,1085.0,-200.0,9.7,967.0,943.0,108.0,1321.0,976.0,14.9,58.4,0.9839
2004-11-30 15:00:00,278.0,2.2,1113.0,-200.0,10.1,980.0,984.0,109.0,1311.0,995.0,15.3,54.3,0.9357
2004-11-30 16:00:00,496.0,3.8,1310.0,-200.0,20.2,1301.0,746.0,149.0,1694.0,1350.0,14.6,56.6,0.9367
2004-11-30 17:00:00,464.0,3.5,1183.0,-200.0,14.2,1122.0,897.0,143.0,1476.0,1215.0,12.6,62.0,0.9027
2004-11-30 18:00:00,600.0,5.2,1362.0,-200.0,22.8,1373.0,755.0,159.0,1698.0,1461.0,11.9,62.3,0.8674
2004-11-30 19:00:00,692.0,6.3,1408.0,-200.0,28.0,1502.0,640.0,178.0,1843.0,1598.0,11.6,64.3,0.8789
2004-11-30 20:00:00,731.0,6.8,1471.0,-200.0,30.3,1559.0,605.0,168.0,1939.0,1669.0,11.5,68.0,0.9207
2004-11-30 21:00:00,491.0,4.1,1157.0,-200.0,12.4,1063.0,905.0,160.0,1394.0,1223.0,10.7,73.9,0.9502
2004-11-30 22:00:00,284.0,2.3,1061.0,-200.0,8.0,899.0,1067.0,117.0,1277.0,939.0,9.6,83.0,0.9899
2004-11-30 23:00:00,245.0,1.9,1006.0,-200.0,6.5,836.0,1226.0,113.0,1210.0,902.0,9.6,79.9,0.9579
2004-12-01 00:00:00,126.0,1.5,1053.0,-200.0,7.9,895.0,794.0,96.0,1446.0,942.0,17.2,48.6,0.9768
2004-12-01 01:00:00,126.0,1.5,1053.0,-200.0,7.9,895.0,794.0,96.0,1446.0,942.0,17.2,48.6,0.9768
2004-12-01 02:00:00,126.0,1.5,1053.0,-200.0,7.9,895.0,794.0,96.0,1446.0,942.0,17.2,48.6,0.9768
2004-12-01 03:00:00,126.0,1.5,1053.0,-200.0,7.9,895.0,794.0,96.0,1446.0,942.0,17.2,48.6,0.9768
2004-12-01 04:00:00,126.0,1.5,1053.0,-200.0,7.9,895.0,794.0,96.0,1446.0,942.0,17.2,48.6,0.9768
2004-12-01 05:00:00,126.0,1.5,1053.0,-200.0,7.9,895.0,794.0,96.0,1446.0,942.0,17.2,48.6,0.9768
2004-12-01 06:00:00,126.0,1.5,1053.0,-200.0,7.9,895.0,794.0,96.0,1446.0,942.0,17.2,48.6,0.9768
2004-12-01 07:00:00,126.0,1.5,1053.0,-200.0,7.9,895.0,794.0,96.0,1446.0,942.0,17.2,48.6,0.9768
2004-12-01 08:00:00,126.0,1.5,1053.0,-200.0,7.9,895.0,794.0,96.0,1446.0,942.0,17.2,48.6,0.9768
2004-12-01 09:00:00,126.0,1.5,1053.0,-200.0,7.9,895.0,794.0,96.0,1446.0,942.0,17.2,48.6,0.9768
2004-12-01 10:00:00,126.0,1.5,1053.0,-200.0,7.9,895.0,794.0,96.0,1446.0,942.0,17.2,48.6,0.9768
2004-12-01 11:00:00,126.0,1.5,1053.0,-200.0,7.9,895.0,794.0,96.0,1446.0,942.0,17.2,48.6,0.9768
2004-12-01 12:00:00,126.0,1.5,1053.0,-200.0,7.9,895.0,794.0,96.0,1446.0,942.0,17.2,48.6,0.9768
2004-12-01 13:00:00,126.0,1.5,1053.0,-200.0,7.9,895.0,794.0,96.0,1446.0,942.0,17.2,48.6,0.9768
2004-12-01 14:00:00,126.0,1.5,1053.0,-200.0,7.9,895.0,794.0,96.0,1446.0,942.0,17.2,48.6,0.9768
2004-12-01 15:00:00,126.0,1.5,1053.0,-200.0,7.9,895.0,794.0,96.0,1446.0,942.0,17.2,48.6,0.9768
2004-12-01 16:00:00,126.0,1.5,1053.0,-200.0,7.9,895.0,794.0,96.0,1446.0,942.0,17.2,48.6,0.9768
2004-12-01 17:00:00,126.0,1.5,1053.0,-200.0,7.9,895.0,794.0,96.0,1446.0,942.0,17.2,48.6,0.9768
2004-12-01 18:00:00,126.0,1.5,1053.0,-200.0,7.9,895.0,794.0,96.0,1446.0,942.0,17.2,48.6,0.9768
2004-12-01 19:00:00,126.0,1.5,1053.0,-200.0,7.9,895.0,794.0,96.0,1446.0,942.0,17.2,48.6,0.9768
2004-12-01 20:00:00,126.0,1.5,1053.0,-200.0,7.9,895.0,794.0,96.0,1446.0,942.0,17.2,48.6,0.9768
2004-12-01 21:00:00,126.0,1.5,1053.0,-200.0,7.9,895.0,794.0,96.0,1446.0,942.0,17.2,48.6,0.9768
2004-12-01 22:00:00,126.0,1.5,1053.0,-200.0,7.9,895.0,794.0,96.0,1446.0,942.0,17.2,48.6,0.9768
2004-12-01 23:00:00,126.0,1.5,1053.0,-200.0,7.9,895.0,794.0,96.0,1446.0,942.0,17.2,48.6,0.9768
2004-12-02 00:00:00,126.0,1.5,1053.0,-200.0,7.9,895.0,794.0,96.0,1446.0,942.0,17.2,48.6,0.9768
2004-12-02 01:00:00,126.0,1.5,1053.0,-200.0,7.9,895.0,794.0,96.0,1446.0,942.0,17.2,48.6,0.9768
2004-12-02 02:00:00,126.0,1.5,1053.0,-200.0,7.9,895.0,794.0,96.0,1446.0,942.0,17.2,48.6,0.9768
2004-12-02 03:00:00,126.0,1.5,1053.0,-200.0,7.9,895.0,794.0,96.0,1446.0,942.0,17.2,48.6,0.9768
2004-12-02 04:00:00,126.0,1.5,1053.0,-200.0,7.9,895.0,794.0,96.0,1446.0,942.0,17.2,48.6,0.9768
2004-12-02 05:00:00,126.0,1.5,1053.0,-200.0,7.9,895.0,794.0,96.0,1446.0,942.0,17.2,48.6,0.9768
2004-12-02 06:00:00,126.0,1.5,1053.0,-200.0,7.9,895.0,794.0,96.0,1446.0,942.0,17.2,48.6,0.9768
2004-12-02 07:00:00,126.0,1.5,1053.0,-200.0,7.9,895.0,794.0,96.0,1446.0,942.0,17.2,48.6,0.9768
2004-12-02 08:00:00,126.0,1.5,1053.0,-200.0,7.9,895.0,794.0,96.0,1446.0,942.0,17.2,48.6,0.9768
2004-12-02 09:00:00,126.0,1.5,1053.0,-200.0,7.9,895.0,794.0,96.0,1446.0,942.0,17.2,48.6,0.9768
2004-12-02 10:00:00,126.0,1.5,1053.0,-200.0,7.9,895.0,794.0,96.0,1446.0,942.0,17.2,48.6,0.9768
2004-12-02 11:00:00,126.0,1.5,1053.0,-200.0,7.9,895.0,794.0,96.0,1446.0,942.0,17.2,48.6,0.9768
2004-12-02 12:00:00,126.0,1.5,1053.0,-200.0,7.9,895.0,794.0,96.0,1446.0,942.0,17.2,48.6,0.9768
2004-12-02 13:00:00,126.0,1.5,1053.0,-200.0,7.9,895.0,794.0,96.0,1446.0,942.0,17.2,48.6,0.9768
2004-12-02 14:00:00,126.0,1.5,1053.0,-200.0,7.9,895.0,794.0,96.0,1446.0,942.0,17.2,48.6,0.9768
2004-12-02 15:00:00,126.0,1.5,1053.0,-200.0,7.9,895.0,794.0,96.0,1446.0,942.0,17.2,48.6,0.9768
2004-12-02 16:00:00,126.0,1.5,1053.0,-200.0,7.9,895.0,794.0,96.0,1446.0,942.0,17.2,48.6,0.9768
2004-12-02 17:00:00,126.0,1.5,1053.0,-200.0,7.9,895.0,794.0,96.0,1446.0,942.0,17.2,48.6,0.9768
2004-12-02 18:00:00,126.0,1.5,1053.0,-200.0,7.9,895.0,794.0,96.0,1446.0,942.0,17.2,48.6,0.9768
2004-12-02 19:00:00,126.0,1.5,1053.0,-200.0,7.9,895.0,794.0,96.0,1446.0,942.0,17.2,48.6,0.9768
2004-12-02 20:00:00,126.0,1.5,1053.0,-200.0,7.9,895.0,794.0,96.0,1446.0,942.0,17.2,48.6,0.9768
2004-12-02 21:00:00,126.0,1.5,1053.0,-200.0,7.9,895.0,794.0,96.0,1446.0,942.0,17.2,48.6,0.9768
2004-12-02 22:00:00,126.0,1.5,1053.0,-200.0,7.9,895.0,794.0,96.0,1446.0,942.0,17.2,48.6,0.9768
2004-12-02 23:00:00,126.0,1.5,1053.0,-200.0,7.9,895.0,794.0,96.0,1446.0,942.0,17.2,48.6,0.9768
2004-12-03 00:00:00,122.0,1.7,1080.0,55.0,5.9,805.0,1254.0,97.0,1375.0,816.0,8.3,58.5,0.6438
2004-12-03 01:00:00,133.0,1.9,1044.0,53.0,6.4,829.0,1247.0,110.0,1378.0,832.0,7.7,59.7,0.6308
2004-12-03 02:00:00,82.0,1.4,988.0,40.0,4.1,718.0,1396.0,91.0,1304.0,692.0,7.1,61.8,0.6276
2004-12-03 03:00:00,-200.0,0.8,889.0,21.0,1.9,574.0,1680.0,-200.0,1187.0,512.0,7.0,62.3,0.6261
2004-12-03 04:00:00,21.0,-200.0,831.0,10.0,1.1,506.0,1893.0,32.0,1134.0,384.0,6.1,65.9,0.6248
2004-12-03 05:00:00,30.0,0.6,847.0,7.0,1.0,501.0,1895.0,44.0,1155.0,394.0,6.3,65.0,0.6233
2004-12-03 06:00:00,56.0,0.8,927.0,17.0,1.8,571.0,1685.0,71.0,1223.0,487.0,6.8,62.9,0.6234
2004-12-03 07:00:00,109.0,1.4,1091.0,33.0,4.4,730.0,1387.0,104.0,1361.0,748.0,6.4,65.1,0.6316
2004-12-03 08:00:00,307.0,4.4,1587.0,202.0,17.9,1236.0,897.0,141.0,1900.0,1400.0,7.3,63.1,0.6499
2004-12-03 09:00:00,-200.0,-200.0,1545.0,-200.0,22.1,1353.0,767.0,-200.0,2058.0,1588.0,9.2,56.2,0.6561
2004-12-03 10:00:00,187.0,3.1,1350.0,208.0,14.0,1118.0,912.0,122.0,1712.0,1237.0,13.2,41.7,0.632
2004-12-03 11:00:00,216.0,2.7,1263.0,166.0,11.6,1037.0,969.0,143.0,1598.0,1167.0,14.3,38.4,0.6243
2004-12-03 12:00:00,143.0,2.1,1206.0,114.0,10.2,986.0,1035.0,113.0,1537.0,959.0,15.0,36.5,0.6195
2004-12-03 13:00:00,160.0,2.5,1252.0,140.0,11.0,1016.0,1008.0,116.0,1593.0,983.0,16.1,34.5,0.6262
2004-12-03 14:00:00,163.0,2.7,1287.0,169.0,12.8,1078.0,949.0,123.0,1660.0,1061.0,16.3,35.7,0.6559999999999999
2004-12-03 15:00:00,190.0,2.9,1353.0,185.0,14.2,1122.0,922.0,126.0,1740.0,1139.0,15.8,37.0,0.6609999999999999
2004-12-03 16:00:00,178.0,2.8,1309.0,165.0,12.7,1073.0,954.0,120.0,1657.0,1112.0,15.9,37.2,0.6657
2004-12-03 17:00:00,150.0,2.4,1274.0,133.0,11.7,1041.0,1006.0,119.0,1610.0,994.0,16.9,34.3,0.6549
2004-12-03 18:00:00,206.0,3.9,1510.0,233.0,19.3,1277.0,812.0,149.0,1910.0,1410.0,15.1,39.6,0.6766
2004-12-03 19:00:00,202.0,3.7,1525.0,242.0,18.2,1246.0,821.0,145.0,1847.0,1448.0,14.4,43.4,0.7084
2004-12-03 20:00:00,340.0,6.6,1843.0,488.0,32.6,1610.0,624.0,170.0,2390.0,1887.0,12.9,50.5,0.7478
2004-12-03 21:00:00,274.0,4.4,1598.0,333.0,20.1,1299.0,752.0,149.0,1941.0,1627.0,12.1,53.3,0.7536
2004-12-03 22:00:00,253.0,3.5,1484.0,215.0,14.3,1127.0,839.0,139.0,1723.0,1491.0,11.0,59.1,0.774
2004-12-03 23:00:00,300.0,5.4,1677.0,367.0,21.8,1346.0,741.0,134.0,2062.0,1657.0,9.7,64.6,0.7771
2004-12-04 00:00:00,41.0,0.7,840.0,31.0,1.6,556.0,1474.0,58.0,1094.0,366.0,13.7,38.3,0.5957
2004-12-04 01:00:00,42.0,0.6,799.0,29.0,1.1,514.0,1615.0,59.0,1036.0,332.0,14.1,34.0,0.5442
2004-12-04 02:00:00,36.0,0.7,856.0,34.0,2.0,581.0,1448.0,54.0,1111.0,346.0,14.6,34.0,0.5605
2004-12-04 03:00:00,-200.0,0.6,830.0,34.0,1.7,560.0,1452.0,-200.0,1066.0,350.0,14.4,32.8,0.5364
2004-12-04 04:00:00,16.0,0.3,753.0,9.0,0.7,462.0,1822.0,25.0,955.0,274.0,13.9,30.9,0.4868
2004-12-04 05:00:00,16.0,0.3,785.0,14.0,0.5,448.0,1923.0,26.0,1003.0,263.0,13.5,37.9,0.5852
2004-12-04 06:00:00,33.0,0.4,835.0,23.0,0.7,472.0,1756.0,49.0,1117.0,314.0,13.9,43.6,0.6871
2004-12-04 07:00:00,39.0,0.5,865.0,36.0,0.9,494.0,1613.0,53.0,1185.0,367.0,13.5,50.1,0.7706
2004-12-04 08:00:00,45.0,0.6,922.0,39.0,1.5,541.0,1453.0,57.0,1246.0,432.0,13.3,53.6,0.8169
2004-12-04 09:00:00,63.0,0.8,975.0,38.0,2.2,598.0,1268.0,73.0,1293.0,536.0,13.4,56.0,0.8576
2004-12-04 10:00:00,71.0,1.0,1040.0,55.0,2.9,646.0,1210.0,78.0,1325.0,555.0,13.0,59.6,0.8859999999999999
2004-12-04 11:00:00,104.0,1.3,1115.0,75.0,3.9,707.0,1105.0,93.0,1384.0,677.0,12.7,62.7,0.9173
2004-12-04 12:00:00,85.0,1.1,1004.0,64.0,2.8,641.0,1201.0,71.0,1305.0,557.0,12.1,60.5,0.8505
2004-12-04 13:00:00,53.0,0.6,895.0,39.0,1.4,536.0,1415.0,56.0,1229.0,421.0,11.2,64.4,0.8537
2004-12-04 14:00:00,58.0,0.7,917.0,42.0,1.7,563.0,1415.0,60.0,1257.0,423.0,10.7,67.6,0.8703
2004-12-04 15:00:00,89.0,1.2,1025.0,78.0,3.6,689.0,1189.0,77.0,1325.0,519.0,11.4,61.2,0.8236
2004-12-04 16:00:00,96.0,1.4,1035.0,69.0,3.1,660.0,1222.0,82.0,1301.0,533.0,9.9,70.5,0.8581
2004-12-04 17:00:00,88.0,1.2,1025.0,67.0,3.5,682.0,1197.0,77.0,1313.0,537.0,10.3,65.2,0.8151
2004-12-04 18:00:00,100.0,1.3,1040.0,83.0,3.9,705.0,1149.0,91.0,1324.0,612.0,11.0,58.9,0.7714
2004-12-04 19:00:00,127.0,1.8,1070.0,79.0,5.2,776.0,1065.0,93.0,1369.0,697.0,10.6,59.5,0.7595
2004-12-04 20:00:00,88.0,1.2,964.0,68.0,3.7,692.0,1176.0,82.0,1292.0,573.0,10.6,57.7,0.7362
2004-12-04 21:00:00,66.0,0.8,904.0,56.0,2.7,635.0,1269.0,74.0,1233.0,489.0,10.6,56.1,0.7149
2004-12-04 22:00:00,61.0,0.8,913.0,49.0,2.6,626.0,1271.0,68.0,1234.0,474.0,10.3,58.0,0.7239
2004-12-04 23:00:00,54.0,0.8,914.0,56.0,2.4,610.0,1322.0,65.0,1230.0,455.0,10.4,58.4,0.7352
2004-12-05 00:00:00,105.0,1.7,1122.0,-200.0,8.7,926.0,805.0,88.0,1619.0,1174.0,16.9,58.8,1.125
2004-12-05 01:00:00,54.0,0.8,986.0,-200.0,5.2,771.0,964.0,67.0,1518.0,947.0,17.6,57.6,1.1484
2004-12-05 02:00:00,58.0,0.8,966.0,-200.0,4.6,744.0,967.0,65.0,1511.0,935.0,15.6,63.9,1.1287
2004-12-05 03:00:00,-200.0,0.6,919.0,-200.0,3.1,661.0,1089.0,-200.0,1468.0,838.0,14.9,65.7,1.1073
2004-12-05 04:00:00,37.0,-200.0,872.0,-200.0,2.7,632.0,1132.0,47.0,1403.0,768.0,15.6,62.2,1.0961
2004-12-05 05:00:00,84.0,0.8,967.0,-200.0,4.7,749.0,996.0,57.0,1517.0,881.0,14.0,68.3,1.0884
2004-12-05 06:00:00,134.0,1.5,1152.0,-200.0,9.6,964.0,800.0,73.0,1705.0,1096.0,14.5,65.7,1.0804
2004-12-05 07:00:00,279.0,4.1,1500.0,-200.0,23.6,1393.0,560.0,95.0,2163.0,1495.0,15.5,62.2,1.0875
2004-12-05 08:00:00,333.0,5.9,1754.0,-200.0,37.4,1716.0,452.0,110.0,2667.0,1895.0,17.0,56.8,1.0909
2004-12-05 09:00:00,336.0,5.1,1558.0,-200.0,26.6,1469.0,525.0,121.0,2281.0,1758.0,18.8,52.4,1.1285
2004-12-05 10:00:00,280.0,3.9,1446.0,-200.0,22.0,1350.0,568.0,108.0,2140.0,1630.0,19.7,51.9,1.1796
2004-12-05 11:00:00,275.0,3.4,1349.0,-200.0,17.9,1236.0,627.0,125.0,1964.0,1530.0,20.9,44.6,1.0872
2004-12-05 12:00:00,207.0,3.3,1452.0,-200.0,22.7,1371.0,576.0,117.0,2138.0,1622.0,21.9,43.3,1.1265
2004-12-05 13:00:00,305.0,5.1,1676.0,-200.0,29.3,1534.0,496.0,131.0,2413.0,1828.0,20.4,55.7,1.3205
2004-12-05 14:00:00,236.0,3.1,1327.0,-200.0,14.7,1139.0,658.0,126.0,1894.0,1323.0,17.4,67.0,1.325
2004-12-05 15:00:00,183.0,2.5,1248.0,-200.0,12.6,1072.0,713.0,114.0,1797.0,1188.0,17.1,64.0,1.2413
2004-12-05 16:00:00,162.0,2.4,1250.0,-200.0,12.7,1074.0,724.0,123.0,1806.0,1166.0,17.3,61.1,1.1957
2004-12-05 17:00:00,157.0,2.8,1222.0,-200.0,13.0,1084.0,727.0,116.0,1797.0,1108.0,17.7,56.3,1.13
2004-12-05 18:00:00,136.0,2.9,1159.0,-200.0,13.4,1097.0,748.0,107.0,1709.0,995.0,17.4,48.6,0.9559
2004-12-05 19:00:00,166.0,3.4,1192.0,-200.0,14.8,1143.0,740.0,123.0,1767.0,1108.0,17.6,43.7,0.8698
2004-12-05 20:00:00,136.0,2.2,1074.0,-200.0,9.4,954.0,846.0,112.0,1570.0,956.0,16.7,47.2,0.892
2004-12-05 21:00:00,112.0,1.6,984.0,-200.0,6.9,851.0,959.0,101.0,1452.0,817.0,16.8,45.6,0.8636
2004-12-05 22:00:00,87.0,1.3,970.0,-200.0,5.2,773.0,1026.0,91.0,1425.0,658.0,16.1,52.0,0.946
2004-12-05 23:00:00,86.0,1.3,987.0,-200.0,5.7,800.0,989.0,88.0,1462.0,658.0,15.5,57.1,0.996
2004-12-06 00:00:00,98.0,1.3,988.0,-200.0,8.9,937.0,894.0,91.0,1543.0,1008.0,23.5,32.2,0.922
2004-12-06 01:00:00,57.0,0.9,924.0,-200.0,6.6,839.0,957.0,68.0,1453.0,849.0,23.5,32.7,0.9349
2004-12-06 02:00:00,36.0,0.6,839.0,-200.0,4.3,725.0,1052.0,52.0,1368.0,668.0,24.1,32.0,0.9467
2004-12-06 03:00:00,-200.0,0.5,826.0,-200.0,3.2,666.0,1109.0,-200.0,1349.0,641.0,22.6,34.8,0.9441
2004-12-06 04:00:00,45.0,0.5,853.0,-200.0,4.1,716.0,1047.0,58.0,1414.0,707.0,20.8,40.2,0.9725
2004-12-06 05:00:00,87.0,0.9,918.0,-200.0,6.0,810.0,936.0,78.0,1524.0,939.0,18.8,46.6,1.0027
2004-12-06 06:00:00,62.0,0.7,890.0,-200.0,5.6,791.0,950.0,61.0,1489.0,886.0,19.8,46.0,1.0524
2004-12-06 07:00:00,65.0,0.6,865.0,-200.0,4.8,752.0,996.0,64.0,1451.0,837.0,21.3,42.3,1.0625
2004-12-06 08:00:00,125.0,1.3,1003.0,-200.0,8.9,937.0,850.0,81.0,1622.0,1005.0,21.3,41.8,1.0449
2004-12-06 09:00:00,157.0,1.9,1123.0,-200.0,13.1,1088.0,746.0,92.0,1789.0,1191.0,24.0,36.6,1.0772
2004-12-06 10:00:00,171.0,2.1,1146.0,-200.0,14.1,1119.0,746.0,101.0,1823.0,1200.0,27.2,30.7,1.0884
2004-12-06 11:00:00,119.0,1.8,1110.0,-200.0,11.2,1021.0,820.0,96.0,1724.0,971.0,32.3,23.6,1.1271
2004-12-06 12:00:00,110.0,1.8,1126.0,-200.0,10.0,979.0,849.0,101.0,1700.0,907.0,31.9,25.8,1.2023
2004-12-06 13:00:00,95.0,1.6,1067.0,-200.0,9.6,962.0,860.0,91.0,1658.0,802.0,35.1,21.8,1.2093
2004-12-06 14:00:00,58.0,1.2,1008.0,-200.0,7.2,866.0,937.0,68.0,1573.0,695.0,36.0,20.5,1.1995
2004-12-06 15:00:00,69.0,1.2,1062.0,-200.0,8.6,924.0,892.0,76.0,1683.0,777.0,37.0,20.1,1.2423
2004-12-06 16:00:00,76.0,1.4,1082.0,-200.0,9.0,939.0,869.0,84.0,1678.0,818.0,36.4,21.0,1.2515
2004-12-06 17:00:00,63.0,1.3,1042.0,-200.0,7.9,897.0,901.0,76.0,1605.0,681.0,35.2,22.6,1.2670000000000001
2004-12-06 18:00:00,51.0,1.1,1022.0,-200.0,6.2,823.0,964.0,61.0,1599.0,631.0,32.5,27.6,1.3229
2004-12-06 19:00:00,46.0,1.1,1024.0,-200.0,6.3,828.0,936.0,52.0,1601.0,641.0,29.1,35.1,1.3919
2004-12-06 20:00:00,52.0,1.1,1048.0,-200.0,6.3,828.0,922.0,59.0,1618.0,683.0,26.9,39.7,1.3898
2004-12-06 21:00:00,84.0,1.8,1153.0,-200.0,11.2,1022.0,765.0,89.0,1806.0,1013.0,26.1,42.2,1.4039
2004-12-06 22:00:00,130.0,2.3,1195.0,-200.0,12.8,1077.0,731.0,113.0,1860.0,1151.0,25.5,43.8,1.4095
2004-12-06 23:00:00,147.0,2.6,1245.0,-200.0,13.2,1091.0,734.0,112.0,1870.0,1134.0,24.9,45.6,1.4135
2004-12-07 00:00:00,78.0,0.9,954.0,-200.0,7.5,879.0,837.0,82.0,1550.0,834.0,21.6,44.0,1.1244
2004-12-07 01:00:00,50.0,0.8,903.0,-200.0,5.7,800.0,911.0,68.0,1478.0,751.0,20.7,46.4,1.1198
2004-12-07 02:00:00,13.0,0.2,779.0,-200.0,2.0,581.0,1204.0,22.0,1323.0,505.0,21.2,46.2,1.1482
2004-12-07 03:00:00,-200.0,0.1,761.0,-200.0,1.4,540.0,1269.0,-200.0,1303.0,486.0,22.7,42.3,1.1491
2004-12-07 04:00:00,24.0,-200.0,780.0,-200.0,1.8,568.0,1200.0,34.0,1331.0,501.0,19.9,51.3,1.1803
2004-12-07 05:00:00,43.0,0.5,835.0,-200.0,3.3,672.0,1053.0,43.0,1423.0,628.0,20.0,51.8,1.1967
